id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4819819625185667,M8jB8lL1N,7312024690,疾风中青勁草,香港放开0＋3已经5天了，確診數字至今並没爆升！#香港##疫情防控#,,,,"香港,疫情防控",10,148,825,2022-10-01 17:53,青勁草的Android,['https://wx3.sinaimg.cn/large/007YQvE6gy1h6pxq89n6sj30u00vc7dk.jpg'],,
4819757036997813,M8hYbtmrX,7575030448,白鹿视频,【#男子露营被虫咬体内取出多条蛆虫#医生：当前正是虫类活动的高峰期，野外游玩要谨防虫咬】近日，浙江杭州。30岁的李先生（化名）野外露营时出现了颈部、背部长红斑的情况，一开始以为是蚊虫叮咬，喷了点驱蚊水未在意。回家后，他颈背部的红斑出现了肿痛，整个人高烧不退。前往医院就诊被确诊为蝇蛆病。医生表示，从患者颈背部的红斑上取出了很多蛆虫，判断他是在露营时不慎被牛虻咬到，导致虫卵在体内寄生。医生提示，当前正是秋高气爽、外出游玩的好时候，但同时也是虫类活动的高峰期，野外游玩要谨防虫咬。@白鹿视频L白鹿视频的微博视频,,,白鹿视频,男子露营被虫咬体内取出多条蛆虫,37,40,271,2022-10-01 13:44,微博视频号,,"http://f.video.weibocdn.com/o0/GCXkS24dlx07ZDQPUI5a01041200aBCy0E010.mp4?label=mp4_720p&template=720x1556.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617328&ssig=WsAJ%2F%2FhRNe&KID=unistore,video",
4820236056921138,M8uqNt2vg,1717833412,华商报,【西安市雁塔区紧急寻人！请这些人员迅速报备】经流调，雁塔区有一确诊病例，其活动轨迹如下：9月28日07：45—10:00，在天坛东路路口西南角公厕附近活动。9月28日10：30—13:00，在客惠生活超市购物（长安南路196号华东服饰广场负一层）。9月29日15:00—16:30，雪果商贸有限公司购物（翠华南路463号）。为及时有效阻断疫情传播风险，请广大群众做好自查工作，在上述时段与确诊病例活动轨迹有交集的人员，请立即主动向所在社区（村）、单位或酒店报备，按照属地疫情防控指挥部要求分类落实防控措施。前往报备途中请严格落实防疫要求，做好个人防护，不得乘坐公共交通工具。对隐瞒行程或者隐瞒与确诊病例及其密接者的接触史、导致疫情传播扩散的，将依法追究相关人员法律责任。西安市雁塔区疫情防控指挥部电话：029-89350628。西安市雁塔区疫情防控指挥部2022年10月02日,,,,,6,40,166,2022-10-02 21:28,,"['https://wx4.sinaimg.cn/large/001SfQWwly1h6r9kq8y7cj60j60icmyj02.jpg', 'https://wx2.sinaimg.cn/large/001SfQWwly1h6r9kpt4voj60u01k87dm02.jpg']",,
4820408258527888,M8yUxzMuA,5594618028,河南省卫生健康委,【截至2022年10月2日24时河南省新型冠状病毒肺炎疫情最新情况】10月2日0—24时，全省新增本土无症状感染者14例（洛阳市新安县1例、南阳市西峡县1例；平顶山市汝州市8例、省外返豫重点人群筛查2例，均为隔离管控发现；省外返豫人员2例，均为点对点闭环管理），无新增本土确诊病例。新增境外输入无症状感染者3例，无新增境外输入确诊病例。5例本土无症状感染者解除医学观察（商丘市2例，濮阳市2例，洛阳市1例）。2020年1月21日至2022年10月2日24时，全省累计报告确诊病例3330例（本土3103例、境外输入227例），住院病例11例（本土10例，境外输入1例），尚在医学观察的无症状感染者119例（本土86例，境外输入33例）。累计追踪到密切接触者180138人，正在观察的密切接触者6158人。河南省卫生健康委提醒您：戴口罩，人群聚集处需格外注意；勤洗手，避免用未清洁的手接触口、眼、鼻等部位；常通风，每天开窗通风不少于2-3次；少聚集，减少不必要的聚会、聚餐，公共场所要保持一米以上社交距离；避免前往中高风险地区；使用公勺公筷，餐具用后要消毒。特别是做核酸检测，要戴好口罩，保持一米线，做好配合；主动接种新冠疫苗，配合社区开展流调、采样。科学就医，有发热、干咳、咽痛等呼吸道症状要及时就近就医。一起努力，共抗疫情！,,,,,29,344,1432,2022-10-03 08:52,Xiaomi 12,,,
4820418752676491,M8zbtbehd,1523766213,成都发布,#小布播报#10月2日0-24时，新增本土确诊病例2例（均为既往通报的本土无症状感染者转确诊），无新增本土无症状感染者。@健康成都官微,,,健康成都官微,小布播报,6,28,81,2022-10-03 09:34,微博 weibo.com,['https://wx4.sinaimg.cn/large/001F7zcpgy1h6ruiy1xhxj60dc1wjn2f02.jpg'],,
4820040911949446,M8pm38b8G,1746575865,互联网俊明说,10月2日，星期日，《第1668期》；#互联网早报，众览天下事#关心第8条：上海一夫妇委托同事代做核酸后确诊被立案；早安————————————点击右上方关注每天一分钟众览天下事，互联网早报值得拥有！更多精彩，欢迎加入粉丝群俊明和他的朋友们,,,,互联网早报，众览天下事,155,239,851,2022-10-02 08:32,,['https://wx3.sinaimg.cn/large/001Ucsatgy1h6qn5xcuhmj60u01h7ne202.jpg'],,
4820060583496266,M8pRMeFxo,1789250890,中国甘肃网,"【10月1日，甘肃0+4，具体在这里】现将10月1日0—24时甘肃省新冠肺炎疫情信息公布如下：本地疫情：10月1日0—24时，甘肃省无新增确诊病例；新增无症状感染者4例，其中白银市靖远县3例、兰州市七里河区1例。以上新增感染者均为外省输入阳性人员，其中接外省协查函后落地即管控检测中发现3例，集中隔离管控检测中发现1例。轨迹信息由相关市或县（区）进行发布。截至10月1日24时，“0909”疫情累计报告确诊病例3例、无症状感染者178例。新增解除隔离无症状感染者6例。累计治愈出院确诊病例2例,解除隔离无症状感染者145例。现有确诊病例1例、无症状感染者33例，均在定点医疗机构隔离治疗或隔离医学观察。（甘肃省卫生健康委员会）#10月1日新增本土无症状432例##10月1日新增本土确诊116例##兰州疫情#",,,,"10月1日新增本土无症状432例,10月1日新增本土确诊116例,兰州疫情",4,46,85,2022-10-02 09:50,Android,['https://wx3.sinaimg.cn/large/6aa5cd4aly1h6qpepoinqj20u01mrn0p.jpg'],,
4820426200716490,M8znu30oi,6059492811,拆台CT,#浙江桐乡两例阳性感染者被立案调查#这两天看了不少因为疫情被立案调查的。浙江桐乡这两例是使用多部手机故意逃避检查。江西南昌那三例是因为不但逃避检查，还让人代做核酸，其中一人还确诊了。至于上海那两例嘛，跟南昌差不多，其中一人已经有明确不适症状，还找人代做核酸，结果双双确诊。这到底是图个什么，咱也不清楚，可能是想试试牢里的饭菜好不好吃？,,,,浙江桐乡两例阳性感染者被立案调查,15,35,249,2022-10-03 10:03,微博 weibo.com,"['https://wx2.sinaimg.cn/large/006C50T1ly1h6rx290menj30rs19ywo8.jpg', 'https://wx1.sinaimg.cn/large/006C50T1ly1h6rveo0cfej30j60jqwha.jpg', 'https://wx2.sinaimg.cn/large/006C50T1ly1h6rverecp3j30j60r4424.jpg']",,
4820192946815355,M8tjgsAZ5,6124642021,新京报我们视频,【#太原新增5例感染者#轨迹均涉农贸市场】10月2日，山西太原市卫健委通告，新增1例确诊病例、4例无症状感染者。无症状感染者15于9月26日从吐鲁番装哈密瓜后到太原；无症状感染者16轨迹涉及到河西农副产品市场等；无症状感染者17系河西农副产品市场商户；确诊病例18居住于山西屯汇果蔬交易中心；无症状感染者19在兴安化工厂工作，系病例12屯汇果蔬交易中心员工密接者。目前，太原已划定河西农副产品市场、山西屯汇果蔬交易中心为高风险区。#聚焦新冠肺炎疫情#（记者：张建斌制作：范文薇运营：曾庆鑫）L新京报我们视频的微博视频,,,,"太原新增5例感染者,聚焦新冠肺炎疫情",51,25,1697,2022-10-02 18:36,微博视频号,,"http://f.video.weibocdn.com/o0/SqSibjytlx07ZFLpbSve01041200jNyX0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617451&ssig=ABiXZqj%2FJ%2B&KID=unistore,video",
4820416135434697,M8z7fmNOp,2834480301,健康中国,#健康发布#【截至10月2日24时新型冠状病毒肺炎疫情最新情况】10月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例240例。其中境外输入病例51例（广东11例，福建9例，四川9例，内蒙古7例，北京4例，江苏4例，上海3例，重庆3例，浙江1例），含10例由无症状感染者转为确诊病例（四川7例，江苏3例）；本土病例189例（内蒙古80例，四川45例，广东19例，湖南8例，云南6例，西藏6例，福建4例，宁夏4例，山西3例，贵州3例，北京2例，江苏2例，重庆2例，天津1例，辽宁1例，上海1例，山东1例，陕西1例），含13例由无症状感染者转为确诊病例（四川7例，内蒙古3例，山西2例，云南1例）。无新增死亡病例。无新增疑似病例。当日新增治愈出院病例256例，其中境外输入病例59例，本土病例197例（西藏78例，贵州58例，四川22例，内蒙古17例，广东8例，黑龙江6例，山东4例，天津1例，湖南1例，云南1例，甘肃1例），解除医学观察的密切接触者16605人，重症病例较前一日减少2例。境外输入现有确诊病例623例（无重症病例），无现有疑似病例。累计确诊病例24259例，累计治愈出院病例23636例，无死亡病例。截至10月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2929例（其中重症病例23例），累计治愈出院病例242885例，累计死亡病例5226例，累计报告确诊病例251040例，无现有疑似病例。累计追踪到密切接触者6078966人，尚在医学观察的密切接触者177952人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者570例，其中境外输入104例，本土466例（宁夏127例，西藏43例，四川40例，新疆33例，贵州29例，云南28例，广东24例，内蒙古23例，天津20例，河南14例，广西13例，陕西11例，山东10例，山西9例，黑龙江9例，浙江7例，安徽4例，湖北4例，湖南4例，甘肃4例，上海3例，江苏3例，重庆2例，北京1例，河北1例）。当日解除医学观察的无症状感染者1345例，其中境外输入88例，本土1257例（西藏555例，贵州226例，宁夏222例，黑龙江83例，山东29例，四川28例，湖北22例，内蒙古20例，天津16例，新疆16例，河南5例，广西5例，河北4例，江苏4例，云南4例，陕西4例，海南3例，浙江2例，重庆2例，甘肃2例，青海2例，吉林1例，上海1例，福建1例）；当日转为确诊病例23例（境外输入10例）；尚在医学观察的无症状感染者9565例（境外输入751例）。累计收到港澳台地区通报确诊病例6964074例。其中，香港特别行政区415573例（出院85350例，死亡10173例），澳门特别行政区793例（出院787例，死亡6例），台湾地区6547708例（出院13742例，死亡11163例）。,,,,健康发布,22,37,16,2022-10-03 09:23,,['https://wx4.sinaimg.cn/large/0035PbOdly1h6ru9art6uj60p00anwhy02.jpg'],,
4820599190331504,M8DSv1oeQ,2800982237,新浪韩娱,#洪恩採确诊新冠#10月2日（周日），洪恩採因有感冒症状而进行快速抗原检测，并被确诊为新冠。目前，除洪恩採外的LESSERAFIM其他成员并无特殊症状，并且于10月3日（周一）进行的快速抗原检测中结果皆呈阴性。#洪恩採感染新冠#LESSERAFIM今后的行程将照常进行。但于10月8日（周六）举行的2022TheFactMusicAwards将由除洪恩採外的其他4名成员参与。,,,,"洪恩採确诊新冠,洪恩採感染新冠",371,74,212,2022-10-03 21:31,,"['https://wx2.sinaimg.cn/large/0033yDqRly1h6sfe49ninj60zo1ux7jn02.jpg', 'https://wx3.sinaimg.cn/large/0033yDqRly1h6sfe2r1qrj61jk111tjf02.jpg']",,
4820422288212628,M8zhaystK,5634013749,zfw平安浦城,【#福建新增本土确诊4例#】10月2日0～24时，福建省报告新增本土确诊病例4例（厦门市2例，泉州市2例）。当日无报告新增本土无症状感染者；解除隔离1例。10月2日0～24时，福建省报告新增境外输入确诊病例9例（厦门市9例）。当日报告新增境外输入无症状感染者1例（福州市1例）。#10月2日新增本土确诊189例##福建同心战疫#@新浪厦门,,,新浪厦门,"福建新增本土确诊4例,10月2日新增本土确诊189例,福建同心战疫",46,36,124,2022-10-03 09:48,,['https://wx3.sinaimg.cn/large/0069hKlvgy1h6ruyl0rhlj310g0gedj2.jpg'],,
4820600067463249,M8DTUvjwZ,6546526093,EVA-GDA,LESSERAFIMHONGEUNCHAECOVID-19阳性#洪恩採确诊新冠#10月2日（周日），洪恩採因有感冒症状而进行快速抗原检测，并被确诊为新冠。目前，除洪恩採外的LESSERAFIM其他成员并无特殊症状，并且于10月3日（周一）进行的快速抗原检测中结果皆呈阴性。LESSERAFIM今后的行程将照常进行。但于10月8日（周六）举行的2022TheFactMusicAwards将由除洪恩採外的其他4名成员参与。#洪恩採感染新冠#,,,,"洪恩採确诊新冠,洪恩採感染新冠",99,41,158,2022-10-03 21:34,LESSERAFIM超话,"['https://wx3.sinaimg.cn/large/00792yuxgy1h6sfdgdea5j313z150n2k.jpg', 'https://wx2.sinaimg.cn/large/00792yuxgy1h6sfdgsjx2j30j40rgn3v.jpg']",,
