id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4820469163232533,M8AuMdyVD,6124642021,新京报我们视频,【#深圳2日新增32例阳性病例#】10月3日，深圳卫健委通报2日新增32例阳性病例，其中14例为确诊病例，18例为无症状感染者。新增病例轨迹涉及福田、南山、罗湖、龙岗、大鹏五个区。2日，深圳妇幼保健院福强院区急诊科停诊一天，其他门诊正常开放。#深圳公布55处涉疫场所#，提醒曾到访市民尽快报备。#聚焦新冠肺炎疫情#（记者：王金淼制作：李霞玲运营：王铭涓）L新京报我们视频的微博视频,,,,"深圳2日新增32例阳性病例,深圳公布55处涉疫场所,聚焦新冠肺炎疫情",10,3,62,2022-10-03 12:54,微博视频号,,"http://f.video.weibocdn.com/o0/2ibg5bIHlx07ZGZa3SGQ01041200qbqv0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617257&ssig=Ox8VhW86D6&KID=unistore,video",
4820035547432088,M8pdovbqo,1623340585,河北日报,【河北省新增无症状感染者9例】2022年10月1日0—24时，河北省无新增新型冠状病毒肺炎确诊病例；新增无症状感染者9例，其中保定市7例(莲池区5例；蠡县1例，系外省来冀人员；清苑区1例，系外省来冀人员)、石家庄市1例(赵县，系外省返冀人员)、张家口市1例(桥东区，系外省来冀人员)。无症状感染者解除医学观察6例。截至10月1日24时，河北省现有确诊病例3例；尚在医学观察无症状感染者55例。,,,,,17,147,381,2022-10-02 08:11,微博 weibo.com,['https://wx4.sinaimg.cn/large/001LRn2Fly1h6qmjj28xkj60zf0f3dge02.jpg'],,
4820413337043246,M8z2JtygK,1700087532,三湘都市报,"【#湖南10月2日新增8例确诊4例无症状#】10月2日0—24时，湖南省报告新增新型冠状病毒肺炎确诊病例8例，其中本土病例8例（益阳市3例，衡阳市2例，岳阳市2例，郴州市1例，均为外省入湘），境外输入病例0例。2022年10月2日0--24时，湖南省报告新增新型冠状病毒肺炎无症状感染者4例，其中本土4例（长沙市2例，衡阳市1例，郴州市1例，均为外省入湘），境外输入0例。当日转确诊病例0例，当日解除隔离0例，尚在医学观察16例（境外输入1例）。2022年1月1日0时至2022年10月2日24时，湖南省累计报告新型冠状病毒肺炎确诊病例244例（境外输入63例）,住院治疗16例，出院228例（境外输入63例），现有重症0例，死亡0例。（全媒体记者李琪）#抗击新冠肺炎湖南在行动#L三湘都市报的微博视频",,长沙,,"湖南10月2日新增8例确诊4例无症状,抗击新冠肺炎 湖南在行动",22,152,858,2022-10-03 09:12,微博视频号,,"http://f.video.weibocdn.com/o0/VavGYBwxlx07ZGSRVl5e010412003rjR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617257&ssig=CXCPmt%2FpQB&KID=unistore,video",
4820042188063283,M8po6xPCX,6463211216,伪科学横行霸道,“脑死亡”的判定，是一件非常“专业”的事情，传统的死亡判断方式如呼吸停止、脉搏跳动停止对老百姓来说清晰直观好判断。在人类道德普遍沦丧的今天，“脑死亡”如果被立法，对于涉及到器官捐赠的抢救病例，很难说有相当一部分人不会被“脑死亡”。,,,,,88,28,229,2022-10-02 08:37,iPhone XR,"['https://wx2.sinaimg.cn/large/0073oYucgy1h6qn54d7w7j30n01dsqiy.jpg', 'https://wx2.sinaimg.cn/large/0073oYucgy1h6qn5562cpj30n01dstoo.jpg', 'https://wx1.sinaimg.cn/large/0073oYucgy1h6qn565u8ij30n01ds4ds.jpg', 'https://wx2.sinaimg.cn/large/0073oYucgy1h6qn576zy2j30n01dsq6r.jpg', 'https://wx4.sinaimg.cn/large/0073oYucgy1h6qoqn2rffj30n01ds133.jpg', 'https://wx1.sinaimg.cn/large/0073oYucgy1h6qn58micoj30n01ds4f4.jpg', 'https://wx1.sinaimg.cn/large/0073oYucgy1h6qn534i2rj30n01dsne1.jpg', 'https://wx3.sinaimg.cn/large/0073oYucgy1h6qn59gu94j30n01dsapy.jpg', 'https://wx4.sinaimg.cn/large/0073oYucgy1h6qn5akf8jj30n01ds4dy.jpg']",,
4820414981999773,M8z5o8oep,7474091977,我苏特稿,【截至10月2日24时江苏新型冠状病毒肺炎疫情最新情况】10月2日0-24时，江苏新增本土确诊病例2例（南京市报告，为外省区闭环转运来苏人员，均在定点医院隔离治疗），新增本土无症状感染者3例（苏州市报告2例，1例为外省区来苏人员，1例为外省返苏人员；淮安市报告1例，为外省区返苏人员。均在定点医院接受隔离医学管理）。O截至10月2日24时江苏新型冠状病毒肺炎疫情最新情况,,,,,14,77,256,2022-10-03 09:19,微博 weibo.com,,,
4820417095140534,M8z8NlzhQ,2028810631,新浪新闻,【#10月2日新增本土确诊189例##10月2日新增本土无症状466例#】10月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例240例。其中境外输入病例51例（广东11例，福建9例，四川9例，内蒙古7例，北京4例，江苏4例，上海3例，重庆3例，浙江1例），含10例由无症状感染者转为确诊病例（四川7例，江苏3例）；本土病例189例（内蒙古80例，四川45例，广东19例，湖南8例，云南6例，西藏6例，福建4例，宁夏4例，山西3例，贵州3例，北京2例，江苏2例，重庆2例，天津1例，辽宁1例，上海1例，山东1例，陕西1例），含13例由无症状感染者转为确诊病例（四川7例，内蒙古3例，山西2例，云南1例）。无新增死亡病例。无新增疑似病例。当日新增治愈出院病例256例，其中境外输入病例59例，本土病例197例（西藏78例，贵州58例，四川22例，内蒙古17例，广东8例，黑龙江6例，山东4例，天津1例，湖南1例，云南1例，甘肃1例），解除医学观察的密切接触者16605人，重症病例较前一日减少2例。境外输入现有确诊病例623例（无重症病例），无现有疑似病例。累计确诊病例24259例，累计治愈出院病例23636例，无死亡病例。截至10月2日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例2929例（其中重症病例23例），累计治愈出院病例242885例，累计死亡病例5226例，累计报告确诊病例251040例，无现有疑似病例。累计追踪到密切接触者6078966人，尚在医学观察的密切接触者177952人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者570例，其中境外输入104例，本土466例（宁夏127例，西藏43例，四川40例，新疆33例，贵州29例，云南28例，广东24例，内蒙古23例，天津20例，河南14例，广西13例，陕西11例，山东10例，山西9例，黑龙江9例，浙江7例，安徽4例，湖北4例，湖南4例，甘肃4例，上海3例，江苏3例，重庆2例，北京1例，河北1例）。当日解除医学观察的无症状感染者1345例，其中境外输入88例，本土1257例（西藏555例，贵州226例，宁夏222例，黑龙江83例，山东29例，四川28例，湖北22例，内蒙古20例，天津16例，新疆16例，河南5例，广西5例，河北4例，江苏4例，云南4例，陕西4例，海南3例，浙江2例，重庆2例，甘肃2例，青海2例，吉林1例，上海1例，福建1例）；当日转为确诊病例23例（境外输入10例）；尚在医学观察的无症状感染者9565例（境外输入751例）。累计收到港澳台地区通报确诊病例6964074例。其中，香港特别行政区415573例（出院85350例，死亡10173例），澳门特别行政区793例（出院787例，死亡6例），台湾地区6547708例（出院13742例，死亡11163例）。@央视新闻分享疫情实时数据,,,央视新闻,"10月2日新增本土确诊189例,10月2日新增本土无症状466例",16,19,37,2022-10-03 09:27,微博发布平台专业版,,,
4820394471327780,M8yyj5zpO,1649173367,每日经济新闻,【#海地出现霍乱病例#已造成8人死亡】#海地霍乱已造成8人死亡#据央视综合路透社和法新社报道，当地时间10月2日，海地卫生部在一份声明中说，该国出现霍乱感染病例。报道称，海地卫生部总干事阿德里安在新闻发布会上表示，目前该国已有8人死于霍乱。阿德里安补充说，该国卫生部仍在努力确认确切的数字。（央视新闻；贝塔）,,,,"海地出现霍乱病例,海地霍乱已造成8人死亡",9,2,12,2022-10-03 07:57,微博 weibo.com,['https://wx2.sinaimg.cn/large/001NBLkrly1h6rrrpgt04j60j60beabg02.jpg'],,
4820614000940458,M8Ego3WEG,1663072851,中国日报,【美媒：#美海军隐瞒航母燃料污染饮用水实情#】据美媒10月1日报道，对于今年9月美军“尼米兹”号航母的淡水舱被航空燃料污染的情况，一名船员透露，美军方撒了谎。当时美海军声称，没有发现因水污染而生病的“确诊”病例。而实际上，一些船员在饮用了受污染的水后出现症状，甚至被拒绝提供医疗救助。@央视军事L央视军事的微博视频,,,央视军事,美海军隐瞒航母燃料污染饮用水实情,10,18,211,2022-10-03 22:30,微博视频号,,"http://f.video.weibocdn.com/o0/mSS8H01hlx07ZHtlWx6E01041200gLt30E010.mp4?label=mp4_720p&template=864x486.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617257&ssig=pOun%2Fe%2Fo6F&KID=unistore,video",
4819792499835909,M8iTnFgLH,1263406744,司马南,美国又创造世界第一猴痘确诊病例超2.58万居全球首位美国是个不乏奇迹的国家，但是新冠病毒的奇迹和猴痘病例的奇迹，没有必要去努力争取吧？不是争取的呀，自然而然就来了。美国的猴痘病例，在全球病例数中占比逾三分之一。美国猴痘患者中男性占比超过97%，大部分男性患者自述近期有过“男男性”。美国公共卫生专家指出，由于检测能力不足，实际猴痘病例数可能远超官方统计数据。美国政府应对猴痘疫情不力招致舆论批评。有美国媒体说，美国政府正在重复应对新冠疫情时犯过的防控不力错误。哈佛大学流行病学教授马克·利普西奇说，“美国许多地区出现猴痘患者”，猴痘病毒今后几年将持续威胁美国。美疾控中心9月29日的报告指出，美国猴痘疫情扩散范围广，短期内不可能被消灭。O网页链接,,,,,43,206,1056,2022-10-01 16:05,人民日报客户端,['https://wx1.sinaimg.cn/large/4b4e0e98ly1h6pujsd9grj20jg0jg0tc.jpg'],,
4820411223380123,M8yZkebk7,1496814565,封面新闻,【四川昨日新增外省返川感染者46例省内感染者32例】10月2日0—24时，四川省新冠肺炎疫情最新情况如下：新增境外输入感染者9例（均在成都），其中确诊病例2例，无症状感染者7例。新增外省返川感染者46例，均为闭环转运（确诊病例14例，无症状感染者32例）。新增省内感染者32例，其中确诊病例24例（绵阳23例，眉山1例），无症状感染者8例（绵阳4例，遂宁3例，眉山1例）。另有既往无症状感染者转为确诊病例14例，境外输入7例（在成都）；外省返川7例，其中闭环转运5例，其他2例（在成都）。新增治愈出院病例29例，无新增疑似病例，无新增死亡病例。（健康四川官微）O四川省新型冠状病毒肺炎疫情最新情况（10月3日发布）,,,,,10,27,95,2022-10-03 09:04,微博 weibo.com,['https://wx1.sinaimg.cn/large/001DitQpgy1h6rtofh3dwj60j61e9tct02.jpg'],,
4820252392952295,M8uR9co1F,5039341508,韩建鵬醫生,#rct病例分析#这是怎么回事呢？？,,,,rct病例分析,15,53,161,2022-10-02 22:33,HUAWEI P40 Pro 5G,['https://wx3.sinaimg.cn/large/005v2yVKly1h6rbfz769qj30tj0frab3.jpg'],,
4820390888866965,M8yswBcHz,1789594967,山西青年报,【#山西新增本土确诊病例病例3例#，#山西新增10例无症状感染者#，其中，#太原新增7例无症状感染者#】2022年10月2日0-24时，山西省新增本土新冠肺炎确诊病例3例（太原市尖草坪区1例、吕梁市离石区无症状感染者转为确诊病例2例）。累计报告确诊病例349例，治愈出院324例，现有在院隔离治疗25例（太原市小店区3例、太原市尖草坪区6例、太原市晋源区5例、大同市云州区2例、大同市阳高县1例、朔州市朔城区1例、晋中市介休市1例、吕梁市离石区2例、吕梁市汾阳市4例）。现有疑似病例0例。2022年10月2日0-24时，山西省无新增境外输入确诊病例。累计报告境外输入性确诊病例145例，治愈出院145例。现有疑似病例0例。2022年10月2日0-24时，山西省新增无症状感染者10例（太原市迎泽区1例、太原市万柏林区3例、太原市尖草坪区2例、太原市晋源区1例、朔州市朔城区2例、境外输入1例）。当日转为确诊病例2例（吕梁市离石区2例）。尚在医学观察的无症状感染者18例（太原市小店区1例、太原市迎泽区1例、太原市万柏林区3例、太原市尖草坪区2例、太原市晋源区2例、大同市平城区1例、大同市云州区5例、朔州市朔城区2例、境外输入1例）。累计追踪到密切接触者29080人(含境外输入病例密切接触者)。当日解除医学观察158人。尚在医学观察的密切接触者2048人。（山西省卫生健康委员会）,,,,"山西新增本土确诊病例病例3例,山西新增10例无症状感染者,太原新增7例无症状感染者",7,13,167,2022-10-03 07:43,HUAWEI Mate 10,"['https://wx3.sinaimg.cn/large/6aab0d57ly1h6rralbfjdj21hc0xc4fl.jpg', 'https://wx2.sinaimg.cn/large/6aab0d57ly1h6rrqzfxp4j20u01b7wnm.jpg']",,
